"id","year","conflict_new_id","type_of_violence","side_a","side_b","latitude","longitude","country","country_id","dyad_name","deaths_a","deaths_b","deaths_civilians"
173043,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173045,2012,333,1,"Government of Afghanistan","Taleban",32.5,62.5,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173057,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173046,2012,333,1,"Government of Afghanistan","Taleban",34.189706,70.830429,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173048,2012,333,1,"Government of Afghanistan","Taleban",37.313025,65.719082,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173051,2012,333,1,"Government of Afghanistan","Taleban",33.666667,69.33333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173874,2012,333,1,"Government of Afghanistan","Taleban",34.95455,70.914272,"Afghanistan",700,"Government of Afghanistan - Taleban",0,15,0
173052,2012,333,1,"Government of Afghanistan","Taleban",35.3,70.833333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173054,2012,333,1,"Government of Afghanistan","Taleban",34.5,69.416667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173055,2012,333,1,"Government of Afghanistan","Taleban",34.33333,70.41667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173056,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
175842,2012,333,1,"Government of Afghanistan","Taleban",33.666667,69.33333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173058,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173505,2012,333,1,"Government of Afghanistan","Taleban",33.1545,68.1391,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173059,2012,333,1,"Government of Afghanistan","Taleban",33.80595,69.808775,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173061,2012,333,1,"Government of Afghanistan","Taleban",32.335216,64.028798,"Afghanistan",700,"Government of Afghanistan - Taleban",0,14,0
173062,2012,333,1,"Government of Afghanistan","Taleban",31.9014,64.7449,"Afghanistan",700,"Government of Afghanistan - Taleban",0,14,0
173063,2012,333,1,"Government of Afghanistan","Taleban",32.236388,62.857286,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
173075,2012,333,1,"Government of Afghanistan","Taleban",34.3819,68.8234,"Afghanistan",700,"Government of Afghanistan - Taleban",0,8,0
173064,2012,333,1,"Government of Afghanistan","Taleban",32.583412,67.635857,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,4
173065,2012,333,1,"Government of Afghanistan","Taleban",36.707019,67.209573,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173067,2012,333,1,"Government of Afghanistan","Taleban",32.679049,65.912087,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173069,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173070,2012,333,1,"Government of Afghanistan","Taleban",31.072875,65.158015,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173076,2012,333,1,"Government of Afghanistan","Taleban",34.518223,70.233932,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173078,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173079,2012,333,1,"Government of Afghanistan","Taleban",32.3456,65.0226,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173083,2012,333,1,"Government of Afghanistan","Taleban",36.75,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173080,2012,333,1,"Government of Afghanistan","Taleban",36.902593,66.211697,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173081,2012,333,1,"Government of Afghanistan","Taleban",34.519722,69.347777,"Afghanistan",700,"Government of Afghanistan - Taleban",1,2,5
173082,2012,333,1,"Government of Afghanistan","Taleban",34.783333,70.183333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
173084,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173085,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173086,2012,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173088,2012,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173089,2012,333,1,"Government of Afghanistan","Taleban",35.0,63.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173093,2012,333,1,"Government of Afghanistan","Taleban",36.324882,68.6234,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173094,2012,333,1,"Government of Afghanistan","Taleban",35.245499,63.003101,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
173095,2012,333,1,"Government of Afghanistan","Taleban",35.010389,68.787686,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173098,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173099,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173101,2012,333,1,"Government of Afghanistan","Taleban",34.981211,71.258366,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173103,2012,333,1,"Government of Afghanistan","Taleban",32.000574,64.825719,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173163,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173104,2012,333,1,"Government of Afghanistan","Taleban",32.120374,64.994325,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,6
173107,2012,333,1,"Government of Afghanistan","Taleban",36.75,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,8,0
173108,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
173109,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
175128,2012,333,1,"Government of Afghanistan","Taleban",36.53662,65.058995,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
173113,2012,333,1,"Government of Afghanistan","Taleban",35.734207,63.785556,"Afghanistan",700,"Government of Afghanistan - Taleban",1,10,0
173114,2012,333,1,"Government of Afghanistan","Taleban",36.83333,65.83333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173118,2012,333,1,"Government of Afghanistan","Taleban",35.2097,63.0102,"Afghanistan",700,"Government of Afghanistan - Taleban",6,0,0
173119,2012,333,1,"Government of Afghanistan","Taleban",35.5683,68.7064,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173121,2012,333,1,"Government of Afghanistan","Taleban",31.519681,66.552678,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173126,2012,333,1,"Government of Afghanistan","Taleban",35.491,63.359,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,8
173127,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
173458,2012,333,1,"Government of Afghanistan","Taleban",31.5819,64.99308,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173128,2012,333,1,"Government of Afghanistan","Taleban",33.1725,68.788611,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
173129,2012,333,1,"Government of Afghanistan","Taleban",37.105713,68.851658,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,6
173280,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
173130,2012,333,1,"Government of Afghanistan","Taleban",31.511811,65.2762,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173138,2012,333,1,"Government of Afghanistan","Taleban",33.200749,69.237241,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173131,2012,333,1,"Government of Afghanistan","Taleban",32.326913,67.897543,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173135,2012,333,1,"Government of Afghanistan","Taleban",33.666667,69.33333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173136,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173146,2012,333,1,"Government of Afghanistan","Taleban",32.755167,62.073124,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
173282,2012,333,1,"Government of Afghanistan","Taleban",31.4656,65.2608,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173147,2012,333,1,"Government of Afghanistan","Taleban",33.0,65.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173152,2012,333,1,"Government of Afghanistan","Taleban",35.6322,63.337425,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
173192,2012,333,1,"Government of Afghanistan","Taleban",32.1447,64.8081,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173157,2012,333,1,"Government of Afghanistan","Taleban",32.465816,64.737566,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,7
173158,2012,333,1,"Government of Afghanistan","Taleban",32.924506,68.660065,"Afghanistan",700,"Government of Afghanistan - Taleban",3,6,2
173159,2012,333,1,"Government of Afghanistan","Taleban",32.630096,62.480503,"Afghanistan",700,"Government of Afghanistan - Taleban",2,2,1
173195,2012,333,1,"Government of Afghanistan","Taleban",35.899414,64.378364,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173161,2012,333,1,"Government of Afghanistan","Taleban",31.3824,64.2881,"Afghanistan",700,"Government of Afghanistan - Taleban",0,11,0
173166,2012,333,1,"Government of Afghanistan","Taleban",32.1847,64.8205,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173167,2012,333,1,"Government of Afghanistan","Taleban",35.833333,66.166667,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173168,2012,333,1,"Government of Afghanistan","Taleban",32.1447,64.8081,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173169,2012,333,1,"Government of Afghanistan","Taleban",34.927936,69.333207,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173307,2012,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173170,2012,333,1,"Government of Afghanistan","Taleban",34.804,70.1021,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173175,2012,333,1,"Government of Afghanistan","Taleban",34.817973,63.586809,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
173183,2012,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173190,2012,333,1,"Government of Afghanistan","Taleban",32.061,66.887,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173191,2012,333,1,"Government of Afghanistan","Taleban",34.9025,70.1392,"Afghanistan",700,"Government of Afghanistan - Taleban",5,0,0
175226,2012,333,1,"Government of Afghanistan","Taleban",35.833333,66.166667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173194,2012,333,1,"Government of Afghanistan","Taleban",36.25,64.83333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173204,2012,333,1,"Government of Afghanistan","Taleban",35.126847,65.10098,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,5
173207,2012,333,1,"Government of Afghanistan","Taleban",32.465816,64.737566,"Afghanistan",700,"Government of Afghanistan - Taleban",0,15,0
173246,2012,333,1,"Government of Afghanistan","Taleban",33.9617,68.6896,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
173216,2012,333,1,"Government of Afghanistan","Taleban",33.9861,69.6542,"Afghanistan",700,"Government of Afghanistan - Taleban",0,9,0
173217,2012,333,1,"Government of Afghanistan","Taleban",37.0647,70.422387,"Afghanistan",700,"Government of Afghanistan - Taleban",2,5,0
173220,2012,333,1,"Government of Afghanistan","Taleban",34.5,69.416667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173221,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173222,2012,333,1,"Government of Afghanistan","Taleban",36.75,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173223,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173224,2012,333,1,"Government of Afghanistan","Taleban",31.0,62.5,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173225,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173226,2012,333,1,"Government of Afghanistan","Taleban",33.666667,69.33333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173227,2012,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173230,2012,333,1,"Government of Afghanistan","Taleban",33.7775,68.3473,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173231,2012,333,1,"Government of Afghanistan","Taleban",35.178889,63.090612,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173238,2012,333,1,"Government of Afghanistan","Taleban",36.761276,71.185323,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173239,2012,333,1,"Government of Afghanistan","Taleban",33.8065,62.2424,"Afghanistan",700,"Government of Afghanistan - Taleban",4,1,0
173240,2012,333,1,"Government of Afghanistan","Taleban",32.373795,62.1157,"Afghanistan",700,"Government of Afghanistan - Taleban",6,4,1
173241,2012,333,1,"Government of Afghanistan","Taleban",33.977946,69.674448,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173247,2012,333,1,"Government of Afghanistan","Taleban",33.840683,68.613091,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173248,2012,333,1,"Government of Afghanistan","Taleban",32.771851,62.753066,"Afghanistan",700,"Government of Afghanistan - Taleban",3,11,0
173249,2012,333,1,"Government of Afghanistan","Taleban",32.39506,64.956081,"Afghanistan",700,"Government of Afghanistan - Taleban",0,10,0
173252,2012,333,1,"Government of Afghanistan","Taleban",33.42,70.1352,"Afghanistan",700,"Government of Afghanistan - Taleban",3,1,10
173253,2012,333,1,"Government of Afghanistan","Taleban",34.2721,70.9255,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173265,2012,333,1,"Government of Afghanistan","Taleban",35.3,70.833333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173266,2012,333,1,"Government of Afghanistan","Taleban",35.0,68.91667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173300,2012,333,1,"Government of Afghanistan","Taleban",34.4063,70.5228,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173291,2012,333,1,"Government of Afghanistan","Taleban",31.893037,66.520787,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
173267,2012,333,1,"Government of Afghanistan","Taleban",35.75,69.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173268,2012,333,1,"Government of Afghanistan","Taleban",36.75,72.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173269,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173270,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173271,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173272,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173273,2012,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173274,2012,333,1,"Government of Afghanistan","Taleban",32.62675,65.873313,"Afghanistan",700,"Government of Afghanistan - Taleban",2,1,0
173279,2012,333,1,"Government of Afghanistan","Taleban",35.483273,71.314533,"Afghanistan",700,"Government of Afghanistan - Taleban",1,5,0
173283,2012,333,1,"Government of Afghanistan","Taleban",34.5,69.416667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173284,2012,333,1,"Government of Afghanistan","Taleban",35.0,68.91667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173285,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173286,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173287,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173288,2012,333,1,"Government of Afghanistan","Taleban",32.7012,68.2938,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173289,2012,333,1,"Government of Afghanistan","Taleban",32.62675,65.873313,"Afghanistan",700,"Government of Afghanistan - Taleban",1,2,0
173363,2012,333,1,"Government of Afghanistan","Taleban",32.080455,66.007358,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173299,2012,333,1,"Government of Afghanistan","Taleban",32.9264,66.697,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173308,2012,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173309,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173310,2012,333,1,"Government of Afghanistan","Taleban",34.5,62.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173311,2012,333,1,"Government of Afghanistan","Taleban",32.5,62.5,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173314,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
175227,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173315,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173316,2012,333,1,"Government of Afghanistan","Taleban",34.33333,70.41667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173317,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173318,2012,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173321,2012,333,1,"Government of Afghanistan","Taleban",31.640454,65.397591,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173323,2012,333,1,"Government of Afghanistan","Taleban",34.048798,68.991692,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
173329,2012,333,1,"Government of Afghanistan","Taleban",32.1847,64.8205,"Afghanistan",700,"Government of Afghanistan - Taleban",2,1,0
173332,2012,333,1,"Government of Afghanistan","Taleban",36.282588,66.905427,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
173334,2012,333,1,"Government of Afghanistan","Taleban",31.497393,65.431099,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173335,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173337,2012,333,1,"Government of Afghanistan","Taleban",35.438343,65.936469,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173371,2012,333,1,"Government of Afghanistan","Taleban",34.33333,70.41667,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173339,2012,333,1,"Government of Afghanistan","Taleban",31.5819,64.99308,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173340,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173341,2012,333,1,"Government of Afghanistan","Taleban",31.00568,66.4002,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173342,2012,333,1,"Government of Afghanistan","Taleban",32.8,65.942,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173343,2012,333,1,"Government of Afghanistan","Taleban",31.829363,64.608526,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,2
173348,2012,333,1,"Government of Afghanistan","Taleban",35.9322,64.7841,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173349,2012,333,1,"Government of Afghanistan","Taleban",34.783333,70.183333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
175228,2012,333,1,"Government of Afghanistan","Taleban",36.75,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173350,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173351,2012,333,1,"Government of Afghanistan","Taleban",32.25,67.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173352,2012,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173353,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
175229,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173354,2012,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173355,2012,333,1,"Government of Afghanistan","Taleban",32.5,62.5,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173737,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173358,2012,333,1,"Government of Afghanistan","Taleban",33.3184,69.3834,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173359,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173360,2012,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,2
173361,2012,333,1,"Government of Afghanistan","Taleban",32.120374,64.994325,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173362,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173364,2012,333,1,"Government of Afghanistan","Taleban",31.829363,64.608526,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173365,2012,333,1,"Government of Afghanistan","Taleban",33.0,65.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
173366,2012,333,1,"Government of Afghanistan","Taleban",34.108103,68.493604,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
175230,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173367,2012,333,1,"Government of Afghanistan","Taleban",34.998476,71.081975,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,1
173370,2012,333,1,"Government of Afghanistan","Taleban",34.96217,70.379547,"Afghanistan",700,"Government of Afghanistan - Taleban",5,0,0
173373,2012,333,1,"Government of Afghanistan","Taleban",32.89111,68.807195,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
173376,2012,333,1,"Government of Afghanistan","Taleban",34.5,69.416667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
175231,2012,333,1,"Government of Afghanistan","Taleban",33.666667,69.33333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
173377,2012,333,1,"Government of Afghanistan","Taleban",34.95,71.133333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173378,2012,333,1,"Government of Afghanistan","Taleban",34.33333,70.41667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173379,2012,333,1,"Government of Afghanistan","Taleban",36.75,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173380,2012,333,1,"Government of Afghanistan","Taleban",36.25,64.83333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173381,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173382,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173383,2012,333,1,"Government of Afghanistan","Taleban",32.83333,66.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173384,2012,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173385,2012,333,1,"Government of Afghanistan","Taleban",34.0,69.25,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173386,2012,333,1,"Government of Afghanistan","Taleban",36.000861,65.381948,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
173390,2012,333,1,"Government of Afghanistan","Taleban",34.325691,68.762323,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
173391,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173392,2012,333,1,"Government of Afghanistan","Taleban",32.120374,64.994325,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
173393,2012,333,1,"Government of Afghanistan","Taleban",33.791219,69.910444,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173394,2012,333,1,"Government of Afghanistan","Taleban",34.888119,62.628076,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
173395,2012,333,1,"Government of Afghanistan","Taleban",32.644878,69.256789,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
173396,2012,333,1,"Government of Afghanistan","Taleban",33.589444,69.665383,"Afghanistan",700,"Government of Afghanistan - Taleban",0,16,0
173397,2012,333,1,"Government of Afghanistan","Taleban",35.0,69.58333,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,2
173398,2012,514,3,"Taleban","Civilians",33.305843,68.446963,"Afghanistan",700,"Taleban - Civilians",0,0,1
175232,2012,333,1,"Government of Afghanistan","Taleban",35.75,69.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173399,2012,333,1,"Government of Afghanistan","Taleban",34.205205,71.00712,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
173400,2012,333,1,"Government of Afghanistan","Taleban",32.389617,68.945449,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
173401,2012,333,1,"Government of Afghanistan","Taleban",34.5,69.416667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173402,2012,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173403,2012,333,1,"Government of Afghanistan","Taleban",31.0,65.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
173404,2012,333,1,"Government of Afghanistan","Taleban",35.833333,66.166667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
